,Unnamed: 0,melid,bar,beat,target,prediction_no_melody,prediction_with_melody,notes
16817,16817,247,0,0,G-,C7,C-,0
16818,16818,247,0,0,Eb,C7,C-,0
16819,16819,247,0,0,Fsus4,D7,D7,0
16820,16820,247,0,0,F,Bb,F7,0
16821,16821,247,0,0,Bb,Bb,C,0
16822,16822,247,0,0,Absus47,Eb,G7,0
16823,16823,247,0,0,Ab7,G7,Bb,0
16824,16824,247,0,0,Db,Db,G7,0
16825,16825,247,0,0,Cdim,C7,D7,0
16826,16826,247,0,0,Bb-,F7,C7,0
16827,16827,247,0,0,Eb,F7,C,0
16828,16828,247,0,0,Ab,C7,D7,0
16829,16829,247,0,0,Eb,F7,G7,0
16830,16830,247,0,0,C,C7,G7,0
16831,16831,247,0,0,F-,F7,G7,0
16832,16832,247,0,0,Ab,Bb7,C7,0
16833,16833,247,0,0,Db,C7,G7,0
16834,16834,247,0,0,Cdim,C7,Bb,0
16835,16835,247,0,0,Bb-,F7,Eb,0
16836,16836,247,0,0,Eb,Eb7,C,0
16837,16837,247,0,0,Ab,C7,D7,0
16838,16838,247,0,0,Gdim,C7,G7,0
16839,16839,247,0,0,F7,C7,C7,0
16840,16840,247,0,0,Bb,Bb,Bb,0
16841,16841,247,0,0,F,C7,D7,0
16842,16842,247,0,0,G-,C7,C,0
16843,16843,247,0,0,G-,C7,C7,0
16844,16844,247,0,0,Eb,C7,C-,0
16845,16845,247,0,0,Fsus4,C7,C,0
16846,16846,247,0,0,F,Bb7,F7,0
16847,16847,247,0,0,Bb,Bb,C,0
16848,16848,247,0,0,F,Eb,G7,0
16849,16849,247,0,0,G-,C7,C,0
16850,16850,247,0,0,G-,C7,C7,0
16851,16851,247,0,0,Eb,C7,C7,0
16852,16852,247,0,0,Fsus4,F-,D7,0
16853,16853,247,0,0,F,Bb7,F7,0
16854,16854,247,0,0,F#dim,F-,G7,0
16855,16855,247,0,0,G-,F-,C,0
16856,16856,248,0,0,Bb7,Bb7,Bb7,0
16857,16857,248,0,0,F7,Eb7,F7,0
16858,16858,248,0,0,A-7,Bb7,A-7,0
16859,16859,248,0,0,D7,D7,D7,0
16860,16860,248,0,0,G7,G-7,G-7,0
16861,16861,248,0,0,C7,C7,C7,0
16862,16862,248,0,0,F7,F7,F7,0
16863,16863,248,0,0,C7,Bb7,F7,0
16864,16864,248,0,0,F7,F7,F7,0
16865,16865,248,0,0,Bb7,Bb7,Bb7,0
16866,16866,248,0,0,F7,F7,F7,0
16867,16867,248,0,0,Bb7,Bb7,Bb7,0
16868,16868,248,0,0,F7,F7,F7,0
16869,16869,248,0,0,D7,Bb7,A-7,0
16870,16870,248,0,0,G7,G7,G-7,0
16871,16871,248,0,0,C7,C7,C7,0
16872,16872,248,0,0,F7,F7,F7,0
16873,16873,248,0,0,C7,F7,Bb7,0
16874,16874,248,0,0,F7,F7,F7,0
16875,16875,248,0,0,Bb7,F7,Bb7,0
16876,16876,248,0,0,F7,F7,F7,0
16877,16877,248,0,0,Bb7,Bb7,Bb7,0
16878,16878,248,0,0,F7,F7,F7,0
16879,16879,248,0,0,D7,Bb7,A-7,0
16880,16880,248,0,0,G7,G7,G-7,0
16881,16881,248,0,0,C7,C7,C7,0
16882,16882,248,0,0,F7,F7,F7,0
16883,16883,248,0,0,C7,F7,Bb7,0
16884,16884,248,0,0,F7,F7,F7,0
16885,16885,248,0,0,Bb7,F7,Bb7,0
16886,16886,248,0,0,F7,F7,F7,0
16887,16887,248,0,0,Bb7,Bb7,Bb7,0
16888,16888,248,0,0,F7,F7,F7,0
16889,16889,248,0,0,D7,Bb7,A-7,0
16890,16890,248,0,0,G7,G7,G-7,0
16891,16891,248,0,0,C7,C7,C7,0
16892,16892,248,0,0,F7,F7,F7,0
16893,16893,248,0,0,C7,F7,Bb7,0
16894,16894,248,0,0,F7,F7,F7,0
16895,16895,248,0,0,Bb7,F7,Bb7,0
16896,16896,248,0,0,F7,F7,F7,0
16897,16897,248,0,0,Bb7,Bb7,Bb7,0
16898,16898,248,0,0,F7,F7,F7,0
16899,16899,248,0,0,D7,Bb7,A-7,0
16900,16900,248,0,0,G7,G7,G-7,0
16901,16901,248,0,0,C7,C7,C7,0
16902,16902,248,0,0,F7,F7,F7,0
16903,16903,248,0,0,C7,F7,Bb7,0
16904,16904,248,0,0,F7,F7,F7,0
16905,16905,249,0,0,Ab7,Ab7,Ab7,0
16906,16906,249,0,0,Eb7,Eb7,Eb7,0
16907,16907,249,0,0,Bb7,Ab7,Ab7,0
16908,16908,249,0,0,Ab7,Eb7,Ab7,0
16909,16909,249,0,0,Eb7,Eb7,Eb7,0
16910,16910,249,0,0,Eb7,Ab7,Ab7,0
16911,16911,249,0,0,Ab7,Ab7,Ab7,0
16912,16912,249,0,0,Eb7,Eb7,Eb7,0
16913,16913,249,0,0,Bb7,Ab7,Ab7,0
16914,16914,249,0,0,Ab7,Eb7,Eb7,0
16915,16915,249,0,0,Eb7,Eb7,Eb7,0
16916,16916,250,0,0,Gb7,Gb7,Gb7,0
16917,16917,250,0,0,Db7,F7,Db7,0
16918,16918,250,0,0,Gb7,Gb7,Bb7,0
16919,16919,250,0,0,Db7,Db7,Db7,0
16920,16920,250,0,0,Bb7,Gb7,Bb7,0
16921,16921,250,0,0,Eb-7,Eb-7,Eb7,0
16922,16922,250,0,0,Ab7,Ab7,Ab7,0
16923,16923,250,0,0,Db7,Db7,Db6,0
16924,16924,250,0,0,Ab7,C7,Gb7,0
16925,16925,250,0,0,Db7,Db7,Db7,0
16926,16926,250,0,0,Gb7,Gb7,Gb7,0
16927,16927,250,0,0,Db7,Db7,Db7,0
16928,16928,250,0,0,Gb7,Bb7,Gb7,0
16929,16929,250,0,0,Db7,Db7,Db7,0
16930,16930,250,0,0,Bb7,Bb7,Bb7,0
16931,16931,250,0,0,Eb-7,Eb-7,Eb-7,0
16932,16932,250,0,0,Ab7,Ab7,Ab7,0
16933,16933,250,0,0,Db7,Db7,Db7,0
16934,16934,250,0,0,Ab7,C7,Gb7,0
16935,16935,250,0,0,Db7,Db7,Db7,0
16936,16936,250,0,0,Gb7,Gb7,Gb7,0
16937,16937,250,0,0,Db7,Db7,Db7,0
16938,16938,250,0,0,Gb7,Bb7,Gb7,0
16939,16939,250,0,0,Db7,Db7,Db7,0
16940,16940,250,0,0,Bb7,Bb7,Bb7,0
16941,16941,250,0,0,Eb-7,Eb-7,Eb7,0
16942,16942,250,0,0,Ab7,Ab7,Ab7,0
16943,16943,250,0,0,Db7,Db7,Db6,0
16944,16944,250,0,0,Ab7,C7,Gb7,0
16945,16945,250,0,0,Db7,Db7,Db7,0
16946,16946,251,0,0,Gbsus47,Fsus47,Fsus47,0
16947,16947,251,0,0,Fsus47,Fsus47,Fsus47,0
16948,16948,251,0,0,F7,Fsus47,Fsus47,0
16949,16949,251,0,0,Eb7,Eb7,Fsus47,0
16950,16950,251,0,0,D7,D7,D7,0
16951,16951,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
16952,16952,251,0,0,Fsus47,Fsus47,Fsus47,0
16953,16953,251,0,0,Gbsus47,Fsus47,Gbsus47,0
16954,16954,251,0,0,Fsus47,Fsus47,Fsus47,0
16955,16955,251,0,0,F7,Fsus47,F7,0
16956,16956,251,0,0,Eb7,Eb7,Eb7,0
16957,16957,251,0,0,D7,D7,D7,0
16958,16958,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
16959,16959,251,0,0,Fsus47,Fsus47,Fsus47,0
16960,16960,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
16961,16961,251,0,0,Fsus47,Fsus47,Fsus47,0
16962,16962,251,0,0,F7,Fsus47,F7,0
16963,16963,251,0,0,Eb7,Eb7,Eb7,0
16964,16964,251,0,0,D7,D7,D7,0
16965,16965,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
16966,16966,251,0,0,Fsus47,Fsus47,Fsus47,0
16967,16967,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
16968,16968,251,0,0,Fsus47,Fsus47,Fsus47,0
16969,16969,251,0,0,F7,Fsus47,F7,0
16970,16970,251,0,0,Eb7,Eb7,Eb7,0
16971,16971,251,0,0,D7,D7,D7,0
16972,16972,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
16973,16973,251,0,0,Fsus47,Fsus47,Fsus47,0
16974,16974,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
16975,16975,251,0,0,Fsus47,Fsus47,Fsus47,0
16976,16976,251,0,0,Fsus47,Fsus47,F7,0
16977,16977,251,0,0,F7,Fsus47,F7,0
16978,16978,251,0,0,Eb7,Eb7,Eb7,0
16979,16979,251,0,0,D7,D7,D7,0
16980,16980,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
16981,16981,251,0,0,Fsus47,Fsus47,Fsus47,0
16982,16982,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
16983,16983,251,0,0,Fsus47,Fsus47,Fsus47,0
16984,16984,251,0,0,F7,Fsus47,F7,0
16985,16985,251,0,0,Eb7,Eb7,Eb7,0
16986,16986,251,0,0,D7,D7,D7,0
16987,16987,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
16988,16988,251,0,0,Fsus47,Fsus47,Fsus47,0
16989,16989,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
16990,16990,251,0,0,Fsus47,Fsus47,Fsus47,0
16991,16991,251,0,0,F7,F7,F7,0
16992,16992,251,0,0,Eb7,Eb7,Eb7,0
16993,16993,251,0,0,D7,D7,D7,0
16994,16994,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
16995,16995,251,0,0,Fsus47,Fsus47,Fsus47,0
16996,16996,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
16997,16997,251,0,0,Fsus47,Fsus47,Fsus47,0
16998,16998,251,0,0,F7,F7,F7,0
16999,16999,251,0,0,Eb7,Eb7,Eb7,0
17000,17000,251,0,0,D7,D7,D7,0
17001,17001,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
17002,17002,251,0,0,Fsus47,Fsus47,Fsus47,0
17003,17003,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
17004,17004,251,0,0,Fsus47,Fsus47,Fsus47,0
17005,17005,251,0,0,F7,F7,F7,0
17006,17006,251,0,0,Eb7,Eb7,Eb7,0
17007,17007,251,0,0,D7,D7,D7,0
17008,17008,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
17009,17009,251,0,0,Fsus47,Fsus47,Fsus47,0
17010,17010,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
17011,17011,251,0,0,Fsus47,Fsus47,Fsus47,0
17012,17012,251,0,0,F7,F7,F7,0
17013,17013,251,0,0,Eb7,Eb7,Eb7,0
17014,17014,251,0,0,D7,D7,D7,0
17015,17015,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
17016,17016,251,0,0,Fsus47,Fsus47,Fsus47,0
17017,17017,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
17018,17018,251,0,0,Fsus47,Fsus47,Fsus47,0
17019,17019,251,0,0,F7,F7,Ebsus47,0
17020,17020,251,0,0,Eb7,Eb7,Eb7,0
17021,17021,251,0,0,D7,D7,D7,0
17022,17022,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
17023,17023,251,0,0,Fsus47,Fsus47,Fsus47,0
17024,17024,251,0,0,Gbsus47,Gbsus47,Gbsus47,0
17025,17025,251,0,0,Fsus47,Fsus47,Fsus47,0
17026,17026,251,0,0,F7,F7,F7,0
17027,17027,251,0,0,Eb7,Eb7,Eb7,0
17028,17028,251,0,0,D7,D7,D7,0
17029,17029,251,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
17030,17030,252,0,0,Cmaj7,G7,Cmaj7,0
17031,17031,252,0,0,F-7,C-7,F-7,0
17032,17032,252,0,0,Bb7,Bb7,Bb7,0
17033,17033,252,0,0,Cmaj7,Ebmaj7,Eb-7,0
17034,17034,252,0,0,Cmaj7,C-7,Bb-7,0
17035,17035,252,0,0,Bb-7,C-7,Bb-7,0
17036,17036,252,0,0,Eb7,Eb7,Eb7,0
17037,17037,252,0,0,Abmaj7,Abmaj7,Abmaj7,0
17038,17038,252,0,0,Abmaj7,Dbmaj7,Abmaj7,0
17039,17039,252,0,0,A-7,G7,Dbmaj7,0
17040,17040,252,0,0,D7,D7,D7,0
17041,17041,252,0,0,D-7,Gmaj7,Gmaj7,0
17042,17042,252,0,0,G7,G7,G7,0
17043,17043,252,0,0,Cmaj7,Cmaj7,Cmaj7,0
17044,17044,252,0,0,Ebmaj7,Eb-7,F7,0
17045,17045,252,0,0,Abmaj7,D-7,Abmaj7,0
17046,17046,252,0,0,Dbmaj7,G7,Dbmaj7,0
17047,17047,252,0,0,Cmaj7,Db-7,Cmaj7,0
17048,17048,252,0,0,Cmaj7,F-7,C-7,0
17049,17049,252,0,0,F-7,F-7,C-7,0
17050,17050,252,0,0,Bb7,Bb7,Bb7,0
17051,17051,252,0,0,Cmaj7,Ebmaj7,Cmaj7,0
17052,17052,252,0,0,Cmaj7,C-7,Cmaj7,0
17053,17053,252,0,0,Bb-7,C-7,Bb-7,0
17054,17054,252,0,0,Eb7,Eb7,Eb7,0
17055,17055,252,0,0,Abmaj7,Abmaj7,Abmaj7,0
17056,17056,252,0,0,Abmaj7,Dbmaj7,Abmaj7,0
17057,17057,252,0,0,A-7,G7,A-7,0
17058,17058,252,0,0,D7,D7,D7,0
17059,17059,252,0,0,D-7,Gmaj7,D-7,0
17060,17060,252,0,0,G7,G7,G7,0
17061,17061,252,0,0,Cmaj7,Cmaj7,Cmaj7,0
17062,17062,252,0,0,Ebmaj7,C-7,Ebmaj7,0
17063,17063,252,0,0,Abmaj7,D-7,Abmaj7,0
17064,17064,252,0,0,Dbmaj7,G7,Dbmaj7,0
17065,17065,252,0,0,Cmaj7,E7,Cmaj7,0
17066,17066,252,0,0,Cmaj7,F-7,F-7,0
17067,17067,252,0,0,F-7,F-7,C-7,0
17068,17068,252,0,0,Bb7,Bb7,Bb7,0
17069,17069,252,0,0,Cmaj7,Ebmaj7,Cmaj7,0
17070,17070,252,0,0,Cmaj7,C-7,Bb-7,0
17071,17071,252,0,0,Bb-7,C-7,Bb-7,0
17072,17072,252,0,0,Eb7,Eb7,Eb7,0
17073,17073,252,0,0,Abmaj7,Abmaj7,Abmaj7,0
17074,17074,252,0,0,Abmaj7,Dbmaj7,A-7,0
17075,17075,252,0,0,A-7,G7,Fm7b5,0
17076,17076,252,0,0,D7,D7,D7,0
17077,17077,252,0,0,D-7,Gmaj7,D-7,0
17078,17078,252,0,0,G7,G7,G7,0
17079,17079,252,0,0,Cmaj7,Cmaj7,Cmaj7,0
17080,17080,252,0,0,Ebmaj7,C-7,Ebmaj7,0
17081,17081,252,0,0,Abmaj7,D-7,Abmaj7,0
17082,17082,252,0,0,Dbmaj7,G7,Dbmaj7,0
17083,17083,252,0,0,Cmaj7,E7,Cmaj7,0
17084,17084,252,0,0,Cmaj7,F-7,Cmaj7,0
17085,17085,252,0,0,Bb7,F-7,F-7,0
17086,17086,252,0,0,Cmaj7,Ebmaj7,Cmaj7,0
17087,17087,252,0,0,Cmaj7,C-7,Bb-7,0
17088,17088,252,0,0,Bb-7,C-7,Bb-7,0
17089,17089,252,0,0,Eb7,Eb7,Eb7,0
17090,17090,252,0,0,Abmaj7,Abmaj7,Abmaj7,0
17091,17091,252,0,0,Abmaj7,Dbmaj7,Abmaj7,0
17092,17092,252,0,0,A-7,G7,A-7,0
17093,17093,252,0,0,D7,D7,D7,0
17094,17094,252,0,0,D-7,Gmaj7,D-7,0
17095,17095,252,0,0,G7,G7,G7,0
17096,17096,252,0,0,Cmaj7,Cmaj7,Cmaj7,0
17097,17097,252,0,0,Ebmaj7,C-7,Ebmaj7,0
17098,17098,252,0,0,Abmaj7,D-7,Abmaj7,0
17099,17099,252,0,0,Dbmaj7,G7,Dbmaj7,0
17100,17100,252,0,0,Cmaj7,E7,Cmaj7,0
17101,17101,252,0,0,Cmaj7,F-7,Cmaj7,0
17102,17102,252,0,0,F-7,F-7,F-7,0
17103,17103,252,0,0,Bb7,Bb7,Bb7,0
17104,17104,252,0,0,Cmaj7,Ebmaj7,Cmaj7,0
17105,17105,252,0,0,Cmaj7,C-7,Cmaj7,0
17106,17106,252,0,0,Bb-7,C-7,Bb-7,0
17107,17107,252,0,0,Eb7,Eb7,Eb7,0
17108,17108,252,0,0,Abmaj7,Abmaj7,Abmaj7,0
17109,17109,252,0,0,Abmaj7,Dbmaj7,Abmaj7,0
17110,17110,252,0,0,A-7,G7,Fm7b5,0
17111,17111,252,0,0,D7,D7,D7,0
17112,17112,252,0,0,D-7,Gmaj7,D-7,0
17113,17113,252,0,0,G7,G7,G7,0
17114,17114,252,0,0,Cmaj7,Cmaj7,Cmaj7,0
17115,17115,252,0,0,Ebmaj7,C-7,Ebmaj7,0
17116,17116,252,0,0,Abmaj7,D-7,Abmaj7,0
17117,17117,252,0,0,Dbmaj7,G7,Dbmaj7,0
17118,17118,252,0,0,Cmaj7,E7,Cmaj7,0
17119,17119,253,0,0,Bb-7,Bb7,Dm7b5,0
17120,17120,253,0,0,Eb7,Eb7,Eb7,0
17121,17121,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17122,17122,253,0,0,Dbmaj7,Dbmaj7,Dbmaj7,0
17123,17123,253,0,0,D-7,G7,G7,0
17124,17124,253,0,0,G7,G7,G7,0
17125,17125,253,0,0,Cmaj7,Cmaj7,Cmaj7,0
17126,17126,253,0,0,C-7,C-7,C-7,0
17127,17127,253,0,0,F-7,F-7,Bdim7,0
17128,17128,253,0,0,Bb7,Bb7,Bb7,0
17129,17129,253,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
17130,17130,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17131,17131,253,0,0,Am7b5,G7,Gm7b5,0
17132,17132,253,0,0,D7,D7,D7,0
17133,17133,253,0,0,Gmaj7,Gmaj7,G-7,0
17134,17134,253,0,0,Am7b5,C7,A-7,0
17135,17135,253,0,0,D7,D7,D7,0
17136,17136,253,0,0,Gmaj7,Gmaj7,Gmaj7,0
17137,17137,253,0,0,F#m7b5,F#-7,G-7,0
17138,17138,253,0,0,B7,B7,B7,0
17139,17139,253,0,0,Emaj7,Emaj7,Emaj7,0
17140,17140,253,0,0,C7,Bb-7,C7#5,0
17141,17141,253,0,0,F-7,F-7,F-7,0
17142,17142,253,0,0,Bb-7,Bb-7,E-7,0
17143,17143,253,0,0,Eb7,Eb7,Eb7,0
17144,17144,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17145,17145,253,0,0,Dbmaj7,G7,Dbmaj7,0
17146,17146,253,0,0,Db-7,G7,G7,0
17147,17147,253,0,0,C-7,C-7,C-7,0
17148,17148,253,0,0,Bdim,F7,Bdim7,0
17149,17149,253,0,0,Bb-7,Bb-7,Bb-7,0
17150,17150,253,0,0,Eb7,Eb7,Eb7,0
17151,17151,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17152,17152,253,0,0,Gm7b5,G7,G7,0
17153,17153,253,0,0,C7,C7,C7,0
17154,17154,253,0,0,F-7,F-7,F-,0
17155,17155,253,0,0,Bb-7,Bb-7,Cm7b5,0
17156,17156,253,0,0,Eb7,Eb7,Eb7,0
17157,17157,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17158,17158,253,0,0,Dbmaj7,Dbmaj7,Dbmaj7,0
17159,17159,253,0,0,D-7,G7,Db-7,0
17160,17160,253,0,0,G7,G7,G7,0
17161,17161,253,0,0,Cmaj7,Cmaj7,Cmaj7,0
17162,17162,253,0,0,C-7,C-7,C-7,0
17163,17163,253,0,0,F-7,F7,F-7,0
17164,17164,253,0,0,Bb7,Bb-7,Bb7,0
17165,17165,253,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
17166,17166,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17167,17167,253,0,0,Am7b5,G7,D7,0
17168,17168,253,0,0,D7,D7,D7,0
17169,17169,253,0,0,Gmaj7,Gmaj7,Gmaj7,0
17170,17170,253,0,0,Am7b5,C7,A-7,0
17171,17171,253,0,0,D7,D7,D7,0
17172,17172,253,0,0,Gmaj7,Gmaj7,Gmaj7,0
17173,17173,253,0,0,F#m7b5,F#-7,F#-7,0
17174,17174,253,0,0,B7,B7,B7,0
17175,17175,253,0,0,Emaj7,Emaj7,Emaj7,0
17176,17176,253,0,0,C7,Bb-7,C7#5,0
17177,17177,253,0,0,F-7,F-7,F-7,0
17178,17178,253,0,0,Bb-7,Bb-7,Bb-7,0
17179,17179,253,0,0,Eb7,Eb7,Eb7,0
17180,17180,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17181,17181,253,0,0,Dbmaj7,Dbmaj7,Dbmaj7,0
17182,17182,253,0,0,Db-7,G7,Db-7,0
17183,17183,253,0,0,C-7,C-7,C-7,0
17184,17184,253,0,0,Bdim,F-7,Bdim7,0
17185,17185,253,0,0,Bb-7,Bb-7,Bb-7,0
17186,17186,253,0,0,Eb7,Eb7,Eb7,0
17187,17187,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17188,17188,253,0,0,Gm7b5,G7,G7,0
17189,17189,253,0,0,C7,C7,C7,0
17190,17190,253,0,0,F-7,F-7,F-7,0
17191,17191,253,0,0,Bb-7,Bb-7,C7,0
17192,17192,253,0,0,Eb7,Eb7,Eb7,0
17193,17193,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17194,17194,253,0,0,Dbmaj7,Dbmaj7,Dbmaj7,0
17195,17195,253,0,0,D-7,G7,Db-7,0
17196,17196,253,0,0,G7,G7,G7,0
17197,17197,253,0,0,Cmaj7,Cmaj7,Cmaj7,0
17198,17198,253,0,0,C-7,C-7,C-7,0
17199,17199,253,0,0,F-7,F7,F-7,0
17200,17200,253,0,0,Bb7,Bb-7,Bb7,0
17201,17201,253,0,0,Ebmaj7,Ebmaj7,Ebmaj7,0
17202,17202,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17203,17203,253,0,0,Am7b5,G7,D7,0
17204,17204,253,0,0,D7,D7,D7,0
17205,17205,253,0,0,Gmaj7,Gmaj7,Gmaj7,0
17206,17206,253,0,0,Am7b5,C7,F#-7,0
17207,17207,253,0,0,D7,D7,D7,0
17208,17208,253,0,0,Gmaj7,Gmaj7,G7,0
17209,17209,253,0,0,F#m7b5,F#-7,Bb-7,0
17210,17210,253,0,0,B7,B7,B7,0
17211,17211,253,0,0,Emaj7,Emaj7,Emaj7,0
17212,17212,253,0,0,C7,Bb-7,C7#5,0
17213,17213,253,0,0,F-7,F-7,F-7,0
17214,17214,253,0,0,Bb-7,Bb-7,Bb-7,0
17215,17215,253,0,0,Eb7,Eb7,Eb7,0
17216,17216,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17217,17217,253,0,0,Dbmaj7,Dbmaj7,Dbmaj7,0
17218,17218,253,0,0,Db-7,G7,Db-7,0
17219,17219,253,0,0,C-7,C-7,C-7,0
17220,17220,253,0,0,Bdim,F-7,Bdim7,0
17221,17221,253,0,0,Bb-7,Bb-7,Bb-7,0
17222,17222,253,0,0,Eb7,Eb7,Eb7,0
17223,17223,253,0,0,Abmaj7,Abmaj7,Abmaj7,0
17224,17224,253,0,0,Gm7b5,G7,Gm7b5,0
17225,17225,253,0,0,C7,C7,C7,0
17226,17226,253,0,0,F-7,F-7,F-,0
17227,17227,254,0,0,Bb7,E-7,Ebmaj7,0
17228,17228,254,0,0,Bmaj7,Ebmaj7,Ebmaj7,0
17229,17229,254,0,0,Abmaj7,Bb7,Bb7,0
17230,17230,254,0,0,Fm7b5,F-7,Abmaj7,0
17231,17231,254,0,0,Bb7,Bb7,Bb7,0
17232,17232,254,0,0,Emaj7,Ebmaj7,Ebmaj7,0
17233,17233,254,0,0,Eb7,Eb-7,Abmaj7,0
17234,17234,254,0,0,Abmaj7,Abmaj7,Abmaj7,0
17235,17235,254,0,0,G7,Dbmaj7,Dbmaj7,0
17236,17236,254,0,0,Gb7,Cmaj7,C7,0
17237,17237,254,0,0,Cbmaj7,F7,F7,0
17238,17238,254,0,0,F7,E-7,F7,0
17239,17239,254,0,0,Gmaj7,Bbmaj7,Bb-7,0
17240,17240,254,0,0,Amaj7,Cmaj7,Bb-7,0
17241,17241,254,0,0,Bmaj7,Dmaj7,Dmaj7,0
17242,17242,254,0,0,Cmaj7,E7,Emaj7,0
17243,17243,254,0,0,Dmaj7,Fmaj7,F-7,0
17244,17244,254,0,0,Bb7,Eb7,A-7,0
17245,17245,254,0,0,Bmaj7,Ebmaj7,Ebmaj7,0
17246,17246,254,0,0,Abmaj7,E7,Emaj7,0
17247,17247,254,0,0,Fm7b5,Abmaj7,A-7,0
17248,17248,254,0,0,Bb7,Bb7,Bb7,0
17249,17249,254,0,0,Emaj7,Ebmaj7,Ebmaj7,0
17250,17250,254,0,0,Eb7,Abmaj7,A-7,0
17251,17251,254,0,0,Abmaj7,Abmaj7,Abmaj7,0
17252,17252,254,0,0,G7,Db7,C-7,0
17253,17253,254,0,0,Gb7,Cmaj7,C7,0
17254,17254,254,0,0,Gb7,F7,F7,0
17255,17255,254,0,0,Cbmaj7,F7,F7,0
17256,17256,254,0,0,F7,E-7,F7,0
17257,17257,254,0,0,F7,Bbmaj7,Bb7,0
17258,17258,254,0,0,Gmaj7,E7,Bb-7,0
17259,17259,254,0,0,Amaj7,Cmaj7,Bb-7,0
17260,17260,254,0,0,Bmaj7,Dmaj7,F7,0
17261,17261,254,0,0,Cmaj7,E7,Bb7,0
17262,17262,254,0,0,Dmaj7,F7,F-7,0
17263,17263,254,0,0,Bb7,Eb7,A-7,0
17264,17264,254,0,0,Bmaj7,Cmaj7,Ebmaj7,0
17265,17265,254,0,0,Abmaj7,Abmaj7,F7,0
17266,17266,254,0,0,Fm7b5,Abmaj7,G7,0
17267,17267,254,0,0,Bb7,Bb7,Bb7,0
17268,17268,254,0,0,Emaj7,Ebmaj7,Ebmaj7,0
17269,17269,254,0,0,Eb7,Abmaj7,A-7,0
17270,17270,254,0,0,Abmaj7,Abmaj7,Abmaj7,0
17271,17271,254,0,0,G7,Db7,F7,0
17272,17272,254,0,0,Gb7,Cmaj7,C7,0
17273,17273,254,0,0,Cbmaj7,F7,F7,0
17274,17274,254,0,0,F7,E7,F7,0
17275,17275,254,0,0,F7,Bbmaj7,E7,0
17276,17276,254,0,0,Gmaj7,E7,F7,0
17277,17277,254,0,0,Amaj7,Cmaj7,F7,0
17278,17278,254,0,0,Bmaj7,Dmaj7,F7,0
17279,17279,254,0,0,Cmaj7,F7,Emaj7,0
17280,17280,254,0,0,Dmaj7,F7,C-7,0
17281,17281,254,0,0,Bb7,Eb7,A-7,0
17282,17282,254,0,0,Bmaj7,Cmaj7,Ebmaj7,0
17283,17283,254,0,0,Abmaj7,Abmaj7,Bb7,0
17284,17284,254,0,0,Fm7b5,Abmaj7,A-7,0
17285,17285,254,0,0,Bb7,Bb7,Bb7,0
17286,17286,254,0,0,Emaj7,Ebmaj7,Ebmaj7,0
17287,17287,254,0,0,Eb7,Abmaj7,A-7,0
17288,17288,254,0,0,Abmaj7,Abmaj7,Abmaj7,0
17289,17289,254,0,0,G7,Db7,F7,0
17290,17290,254,0,0,Gb7,Cmaj7,C7,0
17291,17291,254,0,0,Cbmaj7,F7,F7,0
17292,17292,254,0,0,F7,F7,F7,0
17293,17293,254,0,0,Gmaj7,Bbmaj7,Bb-7,0
17294,17294,254,0,0,Amaj7,Cmaj7,C-7,0
17295,17295,254,0,0,Bmaj7,Dmaj7,Dmaj7,0
17296,17296,254,0,0,Cmaj7,F7,Emaj7,0
17297,17297,254,0,0,Dmaj7,F7,C-7,0
